doi,author,title,year,url,venue,json,view_num,tile,view_type,domain_viewType
10.1109/TVCG.2016.2598839,Bahador Saket;Hannah Kim;Eli T. Brown;Alex Endert,Visualization by Demonstration: An Interaction Paradigm for Visual Data Exploration,2016,http://dx.doi.org/10.1109/TVCG.2016.2598839,InfoVis,10.1109@TVCG.2016.2598839.json,7,6,"['Distri.', 'Bar', 'Panel']",Distribution
10.1109/TVCG.2017.2745219,Arjun Srinivasan;John Stasko,Orko: Facilitating Multimodal Interaction for Visual Exploration and Analysis of Networks,2017,http://dx.doi.org/10.1109/TVCG.2017.2745219,InfoVis,10.1109@TVCG.2017.2745219.json,3,5,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2017.2745278,Bram C.M. Cappers;Jarke J. van Wijk,"Exploring Multivariate Event Sequences Using Rules, Aggregations, and Selections",2017,http://dx.doi.org/10.1109/TVCG.2017.2745278,InfoVis,10.1109@TVCG.2017.2745278.json,3,3,"['Diag.', 'Panel']",Diagram
10.1109/TVCG.2017.2745919,Yunhai Wang;Yanyan Wang;Yinqi Sun;Lifeng Zhu;Kecheng Lu;Chi-Wing Fu;Michael Sedlmair;Oliver Deussen;Baoquan Chen,Revisiting Stress Majorization as a Unified Framework for Interactive Constrained Graph Visualization,2017,http://dx.doi.org/10.1109/TVCG.2017.2745919,InfoVis,10.1109@TVCG.2017.2745919.json,3,4,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2018.2865119,Sriram Karthik Badam;Zhicheng Liu;Niklas Elmqvist,Elastic Documents: Coupling Text and Tables through Contextual Visualizations for Enhanced Document Reading,2018,http://dx.doi.org/10.1109/TVCG.2018.2865119,InfoVis,10.1109@TVCG.2018.2865119.json,3,6,"['Text', 'Panel', 'Table']",Text Based
10.1109/TVCG.2018.2865152,Ronell Sicat;Jiabao Li;Junyoung Choi;Maxime Cordeil;Won-Ki Jeong;Benjamin Bach;Hanspeter Pfister,DXR: A Toolkit for Building Immersive Data Visualizations,2018,http://dx.doi.org/10.1109/TVCG.2018.2865152,InfoVis,10.1109@TVCG.2018.2865152.json,3,6,"['Panel', 'SciVis']",SciVis
10.1109/TVCG.2018.2865158,Donghao Ren;Bongshin Lee;Matthew Brehmer,Charticulator: Interactive Construction of Bespoke Chart Layouts,2018,http://dx.doi.org/10.1109/TVCG.2018.2865158,InfoVis,10.1109@TVCG.2018.2865158.json,2,1,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2019.2934281,A. Satyanarayan et al.,Critical Reflections on Visualization Authoring Systems,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807226&isnumber=8911289,InfoVis,10.1109@TVCG.2019.2934281.json,3,3,"['Panel', 'Grid']",Grid/Matrix
10.1109/PACIFICVIS.2011.5742371,Theresia Gschwandtner;Wolfgang Aigner;Katharina Kaiser;Silvia Miksch;Andreas Seyfang,"CareCruiser - Exploring and visualizing plans, events, and effects interactively.",2011,https://doi.org/10.1109/PACIFICVIS.2011.5742371,PacificVis,10.1109_PACIFICVIS.2011.5742371.json,5,6,"['Net.', 'Diag.', 'Distri.']",Distribution
10.1109/PACIFICVIS.2011.5742382,Jamal Alsakran;Yang Chen;Ye Zhao;Jing Yang 0001;Dongning Luo,STREAMIT - Dynamic visualization and interactive exploration of text streams.,2011,https://doi.org/10.1109/PACIFICVIS.2011.5742382,PacificVis,10.1109_PACIFICVIS.2011.5742382.json,3,4,"['Point', 'Table']",Point
10.1109/PacificVis.2012.6183572,D. Thom;H. Bosch;S. Koch;M. W?rner;T. Ertl,Spatiotemporal anomaly detection through visual analysis of geolocated Twitter messages,2012,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6183572&isnumber=6183555,PacificVis,10.1109_PacificVis.2012.6183572.json,4,5,"['Point', 'Map', 'Area']",Map
10.1109/PACIFICVIS.2016.7465260,Fangfang Zhou;Juncai Li;Wei Huang;Ying Zhao 0001;Xiaoru Yuan;Xing Liang;Yang Shi,Dimension reconstruction for visual exploration of subspace clusters in high-dimensional data.,2016,https://doi.org/10.1109/PACIFICVIS.2016.7465260,PacificVis,10.1109_PACIFICVIS.2016.7465260.json,22,4,"['Bar', 'Point']",Point
10.1109/PacificVis.2018.00036,M. Du;J. Chou;C. Ma;S. Chandrasegaran;K. Ma,Exploring the Role of Sound in Augmenting Visualization to Enhance User Engagement,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365996&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00036.json,3,6,"['Diag.', 'Bar', 'Map']",Diagram
10.1109/PacificVis.2018.00031,S. Nie et al.,Visualizing Deep Neural Networks for Text Analytics,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365991&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00031.json,3,7,"['Net.', 'Panel', 'Grid']",Grid/Matrix
10.1109/PacificVis.2018.00028,Z. Niu;D. Cheng;L. Zhang;J. Zhang,Visual Analytics for Networked-Guarantee Loans Risk Management,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365988&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00028.json,3,3,"['Net.', 'Panel', 'Grid']",Tree and Network (Graph)
10.1109/PACIFICVIS.2019.00037,Markus John;Martin Baumann 0005,A Visual Approach for the Comparative Analysis of Character Networks in Narrative Texts.,2019,https://dblp.org/rec/conf/apvis/JohnB19,PacificVis,10.1109_PacificVis.2019.00037.json,3,3,"['Net.', 'Text', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2012.242,Hui Zhang;Jianguang Weng;Lin Jing;Yiwen Zhong,KnotPad: Visualizing and Exploring Knot Theory with Fluid Reidemeister Moves,2012,http://dx.doi.org/10.1109/TVCG.2012.242,SciVis,10.1109@TVCG.2012.242.json,3,6,"['Panel', 'Grid', 'SciVis']",SciVis
10.1109/TVCG.2014.2346448,I. Demir;C. Dick;R. Westermann,Multi-Charts for Comparative 3D Ensemble Visualization,2014,http://dx.doi.org/10.1109/TVCG.2014.2346448,SciVis,10.1109@TVCG.2014.2346448.json,10,3,"['Line', 'SciVis', 'Panel']",Line
10.1109/TVCG.2015.2467153,David Schroeder;Daniel F. Keefe,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,2015,http://dx.doi.org/10.1109/TVCG.2015.2467153,SciVis,10.1109@TVCG.2015.2467153.json,11,6,"['Panel', 'Area']",Area
10.1109/TVCG.2016.2598869,Ayan Biswas;Guang Lin;Xiaotong Liu;Han-Wei Shen,Visualization of Time-Varying Weather Ensembles across Multiple Resolutions,2016,http://dx.doi.org/10.1109/TVCG.2016.2598869,SciVis,10.1109@TVCG.2016.2598869.json,3,6,"['Net.', 'Line', 'Map']",Tree and Network (Graph)
10.1109/TVCG.2018.2864851,D. Duran;P. Hermosilla;T. Ropinski;B. Kozl¨ªkov¨¢;?. Vinacua;P. V¨¢zquez,Visualization of Large Molecular Trajectories,2018,http://dx.doi.org/10.1109/TVCG.2018.2864851,SciVis,10.1109@TVCG.2018.2864851.json,5,6,"['Line', 'SciVis', 'Panel']",Line
10.1109/VAST.2011.6102440,Zhicheng Liu;Shamkant B. Navathe;John T. Stasko,Network-based visual analysis of tabular data,2011,http://dx.doi.org/10.1109/VAST.2011.6102440,VAST,10.1109@VAST.2011.6102440.json,3,5,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/VAST.2011.6102443,Adam Perer;Ido Guy;Erel Uziel;Inbal Ronen;Michal Jacovi,Visual social network analytics for relationship discovery in the enterprise,2011,http://dx.doi.org/10.1109/VAST.2011.6102443,VAST,10.1109@VAST.2011.6102443.json,3,4,"['Net.', 'Text', 'Panel']",Tree and Network (Graph)
10.1109/VAST.2011.6102457,Shehzad Afzal;Ross Maciejewski;David S. Ebert,Visual analytics decision support environment for epidemic modeling and response evaluation,2011,http://dx.doi.org/10.1109/VAST.2011.6102457,VAST,10.1109@VAST.2011.6102457.json,5,3,"['Line', 'Panel', 'Map']",Map
10.1109/VAST.2011.6102482,Scott D. Rothenberger;John E. Wenskovitch;G. Elisabeta Marai,Pexel and heatmap visual analysis of multidimensional gun/homicide data,2011,http://dx.doi.org/10.1109/VAST.2011.6102482,VAST,10.1109@VAST.2011.6102482.json,6,5,"['Panel', 'Map']",Map
10.1109/VAST.2011.6102490,Yingjie Victor Chen;Zhenyu Cheryl Qian;Li Zhang,MobileAnalymator: Animating data changes on mobile devices,2011,http://dx.doi.org/10.1109/VAST.2011.6102490,VAST,10.1109@VAST.2011.6102490.json,3,6,"['Line', 'Map', 'Panel']",Map
10.1109/VAST.2011.6102498,Enrico Bertini;Christian Scheible;Tobias Schreck;Stephan Sellien;Florian Stoffel;Mark Tautzenberger;Matthias Zieker;Daniel A. Keim;Juri Buchmçœ‰ller;Fabian Fischer;Stephan Huber;Thomas Lindemeier;Fabian Maa?;Florian Mansmann;Thomas Ramm;Michael Regenscheit;Christian Rohrdantz,Visual analytics of terrorist activities related to epidemics,2011,http://dx.doi.org/10.1109/VAST.2011.6102498,VAST,10.1109@VAST.2011.6102498.json,18,4,"['Panel', 'Map', 'Bar']",Map
10.1109/TVCG.2012.191,M. Sips;P. K?thur;A. Unger;H. Hege;D. Dransch,A Visual Analytics Approach to Multiscale Exploration of Environmental Time Series,2012,http://dx.doi.org/10.1109/TVCG.2012.191,VAST,10.1109@TVCG.2012.191.json,3,4,"['Line', 'Distri.', 'Area']",Area
10.1109/VAST.2012.6400494,Jishang Wei;Zeqian Shen;Neel Sundaresan;Kwan-Liu Ma,Visual cluster exploration of web clickstream data,2012,http://dx.doi.org/10.1109/VAST.2012.6400494,VAST,10.1109@VAST.2012.6400494.json,6,4,"['Net.', 'Panel', 'Bar']",Tree and Network (Graph)
10.1109/VAST.2012.6400542,Hua Guo;Diem Tran;David H. Laidlaw,Incorporating GOMS analysis into the design of an EEG data visual analysis tool,2012,http://dx.doi.org/10.1109/VAST.2012.6400542,VAST,10.1109@VAST.2012.6400542.json,9,3,"['Line', 'Map', 'Panel']",Map
10.1109/VAST.2012.6400550,Roger Beecham;Jo Wood;Audrey Bowerman,A visual analytics approach to understanding cycling behaviour,2012,http://dx.doi.org/10.1109/VAST.2012.6400550,VAST,10.1109@VAST.2012.6400550.json,3,4,"['Line', 'Panel', 'Map']",Map
10.1109/VAST.2012.6400558,Liang Gou;Xiaolong Zhang;Airong Luo;Patricia F. Anderson,SocialNetSense: Supporting sensemaking of social and structural features in networks with interactive visualization,2012,http://dx.doi.org/10.1109/VAST.2012.6400558,VAST,10.1109@VAST.2012.6400558.json,3,4,"['Net.', 'Diag.', 'Panel']",Tree and Network (Graph)
10.1109/VAST.2012.6400510,Vickers;Paul and Gibson;Helen;,Network Infrastructure Visualisation Using High-Dimensional Node-Attribute Data,2012,https://doi.org/10.1109/VAST.2012.6400510,VAST,10.1109@VAST.2012.6400510.json,3,4,"['Net.', 'Panel', 'Table']",Tree and Network (Graph)
10.1109/TVCG.2013.164,Wesley Willett;Shiry Ginosar;Avital Steinitz;Bj?rn Hartmann;Maneesh Agrawala,Identifying Redundancy and Exposing Provenance in Crowdsourced Data Analysis,2013,http://dx.doi.org/10.1109/TVCG.2013.164,VAST,10.1109@TVCG.2013.164.json,4,3,"['Text', 'Point', 'Table']",Table
10.1109/TVCG.2013.167,Jian Zhao;Christopher Collins;Fanny Chevalier;Ravin Balakrishnan,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,2013,http://dx.doi.org/10.1109/TVCG.2013.167,VAST,10.1109@TVCG.2013.167.json,3,5,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2013.181,Thomas Schultz;Gordon L. Kindlmann,Open-Box Spectral Clustering: Applications to Medical Image Analysis,2013,http://dx.doi.org/10.1109/TVCG.2013.181,VAST,10.1109@TVCG.2013.181.json,3,8,"['Panel', 'SciVis']",SciVis
10.1109/TVCG.2013.186,H. Bosch et al,ScatterBlogs2: Real-Time Monitoring of Microblog Messages through User-Guided filtering,2013,http://dx.doi.org/10.1109/TVCG.2013.186,VAST,10.1109@TVCG.2013.186.json,3,6,"['Panel', 'Map']",Map
10.1109/TVCG.2013.198,Steffen Hadlak;Heidrun Schumann;Clemens H. Cap;Till Wollenberg,Supporting the Visual Analysis of Dynamic Networks by Clustering associated Temporal Attributes,2013,http://dx.doi.org/10.1109/TVCG.2013.198,VAST,10.1109@TVCG.2013.198.json,4,6,"['Net.', 'Distri.', 'Grid']",Distribution
10.1109/TVCG.2013.200,Megan Monroe;Rongjian Lan;Hanseung Lee;Catherine Plaisant;Ben Shneiderman,Temporal Event Sequence Simplification,2013,http://dx.doi.org/10.1109/TVCG.2013.200,VAST,10.1109@TVCG.2013.200.json,3,3,"['Panel', 'Distri.']",Distribution
10.1109/TVCG.2013.226,N. Ferreira;J. Poco;H. T. Vo;J. Freire;C. T. Silva,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,2013,http://dx.doi.org/10.1109/TVCG.2013.226,VAST,10.1109@TVCG.2013.226.json,3,7,"['Line', 'Panel', 'Map']",Map
10.1109/TVCG.2014.2346573,Narges Mahyar;Melanie Tory,Supporting Communication and Coordination in Collaborative Sensemaking,2014,http://dx.doi.org/10.1109/TVCG.2014.2346573,VAST,10.1109@TVCG.2014.2346573.json,3,3,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2014.2346591,Paul Klemm;Steffen Oeltze-Jafra;Kai Lawonn;Katrin Hegenscheid;Henry V?lzke;Bernhard Preim,Interactive Visual Analysis of Image-Centric Cohort Study Data,2014,http://dx.doi.org/10.1109/TVCG.2014.2346591,VAST,10.1109@TVCG.2014.2346591.json,3,4,"['Panel', 'Bar', 'Table']",Bar
10.1109/TVCG.2014.2346594,Haidong Chen;Wei Chen;Honghui Mei;Zhiqi Liu;Kun Zhou;Weifeng Chen;Wentao Gu;Kwan-Liu Ma,Visual Abstraction and Exploration of Multi-class Scatterplots,2014,http://dx.doi.org/10.1109/TVCG.2014.2346594,VAST,10.1109@TVCG.2014.2346594.json,9,3,"['Panel', 'Point']",Point
10.1109/TVCG.2014.2346660,Bilal Alsallakh;Allan Hanbury;Helwig Hauser;Silvia Miksch;Andreas Rauber,Visual Methods for Analyzing Probabilistic Classification Data,2014,http://dx.doi.org/10.1109/TVCG.2014.2346660,VAST,10.1109@TVCG.2014.2346660.json,7,3,"['Net.', 'Bar', 'Distri.']",Tree and Network (Graph)
10.1109/VAST.2014.7042480,Michael Behrisch;Fatih Korkmaz;Lin Shao;Tobias Schreck,Feedback-Driven Interactive Exploration of Large Multidimensional Data Supported by Visual Classifier,2014,http://dx.doi.org/10.1109/VAST.2014.7042480,VAST,10.1109@VAST.2014.7042480.json,27,3,"['Line', 'Panel', 'Point']",Point
10.1109/VAST.2014.7042495,Y. Lu et al,Integrating Predictive Analytics and Social Media,2014,http://dx.doi.org/10.1109/VAST.2014.7042495,VAST,10.1109@VAST.2014.7042495.json,3,4,"['Net.', 'Line', 'Table']",Line
10.1109/VAST.2014.7042523,A. Rib¨¦s;J. Pouderoux;A. Popelin;B. Iooss,Visualizing statistical analysis of curve datasets in ParaView,2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7042523&isnumber=7042473,VAST,10.1109@VAST.2014.7042523.json,4,5,"['Panel', 'Area']",Area
10.1109/VAST.2014.7042526,A. Sarvghad;M. Tory,Exploiting history to reduce interaction costs in collaborative analysis,2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7042526&isnumber=7042473,VAST,10.1109@VAST.2014.7042526.json,3,6,"['Net.', 'Diag.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2015.2467621,Florian Heimerl;Qi Han;Steffen Koch;Thomas Ertl,CiteRivers: Visual Analytics of Citation Patterns,2015,http://dx.doi.org/10.1109/TVCG.2015.2467621,VAST,10.1109@TVCG.2015.2467621.json,3,5,"['Text', 'Diag.', 'Point']",Text Based
10.1109/TVCG.2015.2467733,Michael Glueck;Peter Hamilton;Fanny Chevalier;Simon Breslav;Azam Khan;Daniel Wigdor;Michael Brudno,PhenoBlocks: Phenotype Comparison Visualizations,2015,http://dx.doi.org/10.1109/TVCG.2015.2467733,VAST,10.1109@TVCG.2015.2467733.json,18,3,"['Text', 'Bar']",Bar
10.1109/TVCG.2015.2467871,Tanja Blascheck;Markus John;Kuno Kurzhals;Steffen Koch;Thomas Ertl,VA2: A Visual Analytics Approach for Evaluating Visual Analytics Applications,2015,http://dx.doi.org/10.1109/TVCG.2015.2467871,VAST,10.1109@TVCG.2015.2467871.json,6,3,"['Diag.', 'Panel']",Diagram
10.1109/VAST.2015.7347680,Miriam Perkins;Yanlai Chen,Using visualization and analysis with efficient dimension Reduction to determine underlying factors in hospital inpatient procedure costs,2015,http://dx.doi.org/10.1109/VAST.2015.7347680,VAST,10.1109@VAST.2015.7347680.json,3,8,"['Line', 'Point', 'Table']",Line
10.1109/VAST.2015.7347668,Shuang Wei et al,CrowdAnalyzer: A collaborative visual analytic system,2015,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7347668&isnumber=7347613,VAST,10.1109@VAST.2015.7347668.json,4,3,"['Line', 'Map', 'Table']",Table
10.1109/TVCG.2016.2598432,Dongyu Liu;Di Weng;Yuhong Li;Jie Bao;Yu Zheng;Huamin Qu;Yingcai Wu,SmartAdP: Visual Analytics of Large-scale Taxi Trajectories for Selecting Billboard Locations,2016,http://dx.doi.org/10.1109/TVCG.2016.2598432,VAST,10.1109@TVCG.2016.2598432.json,7,4,"['Panel', 'Map', 'Bar']",Map
10.1109/TVCG.2016.2598465,Qiaomu Shen;Tongshuang Wu;Haiyan Yang;Yanhong Wu;Huamin Qu;Weiwei Cui,NameClarifier: A Visual Analytics System for Author Name Disambiguation,2016,http://dx.doi.org/10.1109/TVCG.2016.2598465,VAST,10.1109@TVCG.2016.2598465.json,3,4,"['Net.', 'Line', 'Table']",Line
10.1109/TVCG.2016.2598466,Ali Sarvghad;Melanie Tory;Narges Mahyar,Visualizing Dimension Coverage to Support Exploratory Analysis,2016,http://dx.doi.org/10.1109/TVCG.2016.2598466,VAST,10.1109@TVCG.2016.2598466.json,3,8,"['Bar', 'Grid']",Bar
10.1109/TVCG.2016.2598479,Cong Xie;Wen Zhong;Klaus Mueller,A Visual Analytics Approach for Categorical Joint Distribution Reconstruction from Marginal Projections,2016,http://dx.doi.org/10.1109/TVCG.2016.2598479,VAST,10.1109@TVCG.2016.2598479.json,14,4,"['Line', 'Panel']",Line
10.1109/TVCG.2016.2598796,Hyunjoo Song;Jeongjin Lee;Tae Jung Kim;Kyoung Ho Lee;Bohyoung Kim;Jinwook Seo,GazeDx: Interactive Visual Analytics Framework for Comparative Gaze Analysis with Volumetric Medical Images,2016,http://dx.doi.org/10.1109/TVCG.2016.2598796,VAST,10.1109@TVCG.2016.2598796.json,13,3,"['Line', 'Grid', 'SciVis']",SciVis
10.1109/TVCG.2016.2598797,Zhicheng Liu;Yang Wang;Mira Dontcheva;Matthew Hoffman;Seth Walker;Alan Wilson,Patterns and Sequences: Interactive Exploration of Clickstreams to Understand Common Visitor Paths,2016,http://dx.doi.org/10.1109/TVCG.2016.2598797,VAST,10.1109@TVCG.2016.2598797.json,3,3,"['Diag.', 'Distri.']",Distribution
10.1109/TVCG.2016.2598830,Junpeng Wang;Xiaotong Liu;Han-Wei Shen;Guang Lin,Multi-Resolution Climate Ensemble Parameter Analysis with Nested Parallel Coordinates Plots,2016,http://dx.doi.org/10.1109/TVCG.2016.2598830,VAST,10.1109@TVCG.2016.2598830.json,7,6,"['Line', 'Map']",Line
10.1109/VAST.2016.7883511,Xiting Wang;Shixia Liu;Yang Chen;Tai-Quan Peng;Jing Su;Jing Yang;Baining Guo,How ideas flow across multiple social groups,2016,http://dx.doi.org/10.1109/VAST.2016.7883511,VAST,10.1109@VAST.2016.7883511.json,3,4,"['Text', 'Diag.', 'Table']",Diagram
10.1109/VAST.2016.7883514,Jing Xia;Wei Chen;Yumeng Hou;Wanqi Hu;Xinxin Huang;David S. Ebertk,DimScanner: A Relation-based Visual Exploration Approach Towards Data Dimension Inspection,2016,http://dx.doi.org/10.1109/VAST.2016.7883514,VAST,10.1109@VAST.2016.7883514.json,5,3,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2017.2744080,Siwei Fu;Hao Dong;Weiwei Cui;Jian Zhao;Huamin Qu,How Do Ancestral Traits Shape Family Trees Over Generations?,2017,http://dx.doi.org/10.1109/TVCG.2017.2744080,VAST,10.1109@TVCG.2017.2744080.json,11,4,"['Net.', 'Diag.', 'Line']",Line
10.1109/TVCG.2017.2744843,Arjun Srinivasan;Hyunwoo Park;Alex Endert;Rahul C. Basole,Graphiti: Interactive Specification of Attribute-Based Edges for Network Modeling and Visualization,2017,http://dx.doi.org/10.1109/TVCG.2017.2744843,VAST,10.1109@TVCG.2017.2744843.json,3,8,"['Net.', 'Panel', 'Table']",Tree and Network (Graph)
10.1109/TVCG.2017.2744938,Mengchen Liu;Jiaxin Shi;Kelei Cao;Jun Zhu;Shixia Liu,Analyzing the Training Processes of Deep Generative Models,2017,http://dx.doi.org/10.1109/TVCG.2017.2744938,VAST,10.1109@TVCG.2017.2744938.json,3,7,"['Diag.', 'Line']",Diagram
10.1109/TVCG.2017.2745139,Xumeng Wang;Jia-Kai Chou;Wei Chen;Huihua Guan;Wenlong Chen;Tianyi Lao;Kwan-Liu Ma,A Utility-Aware Visual Approach for Anonymizing Multi-Attribute Tabular Data,2017,http://dx.doi.org/10.1109/TVCG.2017.2745139,VAST,10.1109@TVCG.2017.2745139.json,3,8,"['Line', 'Grid', 'Panel']",Line
10.1109/VAST.2017.8585646,Takanori Fujiwara;Preeti Malakar;Khairi Reda;Venkatram Vishwanath;Michael E. Papka;Kwan-Liu Ma,A Visual Analytics System for Optimizing Communications in Massively Parallel Applications,2017,http://dx.doi.org/10.1109/VAST.2017.8585646,VAST,10.1109@VAST.2017.8585646.json,3,3,"['Net.', 'Bar', 'Grid']",Tree and Network (Graph)
10.1109/TVCG.2018.2864526,Po-Ming Law;Rahul C. Basole;Yanhong Wu,Duet: Helping Data Analysis Novices Conduct Pairwise Comparisons by Minimal Specification,2018,http://dx.doi.org/10.1109/TVCG.2018.2864526,VAST,10.1109@TVCG.2018.2864526.json,3,3,"['Net.', 'Text', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2018.2865024,Holger Stitz;Samuel Gratzl;Harald Piringer;Thomas Zichner;Marc Streit,KnowledgePearls: Provenance-Based Visualization Retrieval,2018,http://dx.doi.org/10.1109/TVCG.2018.2865024,VAST,10.1109@TVCG.2018.2865024.json,3,6,"['Panel', 'Point', 'Map']",Map
10.1109/TVCG.2019.2934243,T. Polk;D. J?ckle;J. H?u?ler;J. Yang,CourtTime: Generating Actionable Insights into Tennis Matches Using Visual Analytics,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8795584&isnumber=8911289,VAST,10.1109@TVCG.2019.2934243.json,3,4,"['Diag.', 'Panel']",Diagram
10.1109/TVCG.2019.2934289,"J. Qi, V. Bloemen, S. Wang, J. van Wijk and H. van de Wetering",STBins: Visual Tracking and Comparison of Multiple Data Sequences Using Temporal Binning,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805450&isnumber=8911289,VAST,10.1109@TVCG.2019.2934289.json,3,5,"['Diag.', 'Panel', 'Table']",Diagram
10.1109/TVCG.2019.2934629,T. Spinner;U. Schlegel;H. Sch?fer;M. El-Assady,explAIner: A Visual Analytics Framework for Interactive and Explainable Machine Learning,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807299&isnumber=8911289,VAST,10.1109@TVCG.2019.2934629.json,3,8,"['Diag.', 'Panel', 'Grid']",Diagram
10.1109/TVCG.2019.2934655,Y. Zhao et al.,Visual Analytics for Electromagnetic Situation Awareness in Radio Monitoring and Management,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807351&isnumber=8911289,VAST,10.1109@TVCG.2019.2934655.json,3,4,"['Panel', 'Distri.']",Distribution
10.1109/TVCG.2019.2934667,"Z. Li, C. Zhang, S. Jia and J. Zhang",Galex: Exploring the Evolution and Intersection of Disciplines,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807243&isnumber=8911289,VAST,10.1109@TVCG.2019.2934667.json,5,3,"['Net.', 'Panel', 'Point']",Point
10.1111/j.1467-8659.2011.01916.x,Krone M;Falk M;Rehm S;Pleiss J;Ertl T,Interactive Exploration of Protein Cavities,2011,https://doi.org/10.1111/j.1467-8659.2011.01916.x,EuroVis,10.1111@j.1467-8659.2011.01916.x.json,4,33,"['Table', 'SciVis', 'Panel']",SciVis
10.1111/cgf.12390,Poco J;Dasgupta A;Wei Y;Hargrove W;Schwalm C;Cook R;Bertini E;Silva C,SimilarityExplorer: A Visual Inter-Comparison Tool for Multifaceted Climate Data,2014,https://doi.org/10.1111/cgf.12390,EuroVis,2014_10.1111@cgf.12390.json,4,19,"['Panel', 'Grid', 'Point', 'Table']",Grid/Matrix
10.1111/cgf.12893,H?llt T;Pezzotti N;van Unen V;Koning F;Eisemann E;Lelieveldt B;Vilanova A,Cytosplore: Interactive Immune Cell Phenotyping for Large Single-Cell Datasets,2016,https://doi.org/10.1111/cgf.12893,EuroVis,2016_10.1111@cgf.12893.json,4,16,"['Net.', 'Grid', 'Panel', 'Point']",Point
10.1111/cgf.13176,Shao L;Mahajan A;Schreck T;Lehmann D. J,Interactive Regression Lens for Exploring Scatter Plots,2017,https://doi.org/10.1111/cgf.13176,EuroVis,2017_10.1111@cgf.13176.json,4,13,"['Panel', 'Grid', 'Point']",Point
10.1111/cgf.13182,B?gl M;Filzmoser P;Gschwandtner T;Lammarsch T;Leite R. A;Miksch S;Rind A,Cycle Plot Revisited: Multivariate Outlier Detection Using a Distance-Based Abstraction,2017,https://doi.org/10.1111/cgf.13182,EuroVis,2017_10.1111@cgf.13182.json,4,16,"['Panel', 'Grid', 'Table']",Grid/Matrix
10.1111/cgf.13205,Badam Sriram Karthi;Elmqvist Nikla;Fekete Jean-Danie,Steering the Craft: UI Elements and Visualizations for Supporting Progressive Visual Analytics,2017,https://doi.org/10.1111/cgf.13205,EuroVis,2017_10.1111@cgf.13205.json,4,12,"['Text', 'Bar']",Text Based
10.1111/cgf.13435,Simon P. M;Turkay C,Hunting High and Low: Visualising Shifting Correlations in Financial Markets,2018,https://doi.org/10.1111/cgf.13435,EuroVis,2018_10.1111@cgf.13435.json,6,11,"['Line', 'Panel', 'Point', 'Bar']",Point
10.1111/cgf.13679,"Wesslen, R.;Santhanam, S.;Karduni, A.;Cho, I.;Shaikh, S.;Dou, W.",Investigating Effects of Visual Anchors on Decision-Making about Misinformation,2019,https://doi.org/10.1111/cgf.13679,EuroVis,2019_10.1111@cgf.13679.json,6,62,"['Net.', 'Text', 'Table']",Tree and Network (Graph)
10.1111/cgf.13683,"Zhao, Xun;Cui, Weiwei;Wu, Yanhong;Zhang, Haidong;Qu, Huamin;Zhang, Dongmei",Oui! Outlier Interpretation on Multi-dimensional Data via Visual Analytics,2019,https://doi.org/10.1111/cgf.13683,EuroVis,2019_10.1111@cgf.13683.json,11,9,"['Distri.', 'Point', 'Table']",Distribution
